interaction_id,user_id,item_id,event_type,event_weight,watch_pct,event_ts,session_id,source
I0030667,U0671,T0038,play,1.0,0.2802,2026-06-25T03:00:00,S0670011,Busca
I0030368,U0665,T0002,play,1.0,0.5538,2026-06-25T03:00:00,S0664001,Home
I0010379,U0224,T0192,skip,-1.0,0.0593,2026-06-25T03:00:00,S0223006,Home
I0021440,U0465,T0052,like,4.0,0.7304,2026-06-25T03:00:00,S0464002,Home
I0011462,U0248,T0002,like,4.0,0.9885,2026-06-25T03:00:00,S0247005,Home
I0030983,U0679,T0051,complete,3.0,0.907,2026-06-25T03:00:00,S0678004,Home
I0008969,U0197,T0129,play,1.0,0.5024,2026-06-25T04:00:00,S0196000,Home
I0003502,U0078,T0204,complete,3.0,0.8856,2026-06-25T04:00:00,S0077011,Top 10
I0015048,U0326,T0018,complete,3.0,0.9782,2026-06-25T04:00:00,S0325001,Home
I0014289,U0310,T0195,play,1.0,0.4852,2026-06-25T04:00:00,S0309010,Busca
I0029904,U0655,T0238,play,1.0,0.3331,2026-06-25T05:00:00,S0654002,Busca
I0016286,U0352,T0181,complete,3.0,0.9878,2026-06-25T05:00:00,S0351002,Home
I0011371,U0246,T0083,complete,3.0,0.8537,2026-06-25T05:00:00,S0245004,Minha lista
I0014164,U0308,T0123,play,1.0,0.6235,2026-06-25T05:00:00,S0307003,Home
I0016984,U0366,T0114,play,1.0,0.3885,2026-06-25T05:00:00,S0365005,Minha lista
I0002443,U0056,T0177,skip,-1.0,0.1219,2026-06-25T05:00:00,S0055007,Home
I0022855,U0497,T0158,like,4.0,0.9844,2026-06-25T05:00:00,S0496000,Home
I0015706,U0339,T0192,play,1.0,0.6324,2026-06-25T06:00:00,S0338000,Busca
I0016776,U0361,T0162,complete,3.0,0.9237,2026-06-25T06:00:00,S0360010,Home
I0000923,U0022,T0160,play,1.0,0.4869,2026-06-25T06:00:00,S0021006,Home
I0004293,U0097,T0144,complete,3.0,0.8466,2026-06-25T06:00:00,S0096005,Home
I0016965,U0366,T0155,play,1.0,0.273,2026-06-25T06:00:00,S0365000,Home
I0027706,U0605,T0176,like,4.0,0.8153,2026-06-25T06:00:00,S0604009,Home
I0021190,U0459,T0135,play,1.0,0.6982,2026-06-25T07:00:00,S0458004,Busca
I0007237,U0158,T0201,complete,3.0,0.8307,2026-06-25T07:00:00,S0157005,Home
I0031556,U0692,T0015,complete,3.0,0.8449,2026-06-25T07:00:00,S0691006,Home
I0035253,U0770,T0213,play,1.0,0.6114,2026-06-25T07:00:00,S0769004,Home
I0018386,U0397,T0046,complete,3.0,0.9573,2026-06-25T07:00:00,S0396006,Home
I0005302,U0117,T0003,complete,3.0,0.8498,2026-06-25T08:00:00,S0116006,Busca
I0005785,U0127,T0063,play,1.0,0.4504,2026-06-25T08:00:00,S0126002,Home
I0003011,U0068,T0056,complete,3.0,0.8753,2026-06-25T08:00:00,S0067001,Minha lista
I0015758,U0340,T0051,play,1.0,0.5749,2026-06-25T09:00:00,S0339005,Home
I0014398,U0312,T0119,play,1.0,0.6076,2026-06-25T09:00:00,S0311008,Home
I0031188,U0684,T0235,play,1.0,0.5427,2026-06-25T09:00:00,S0683006,Top 10
I0007636,U0167,T0232,like,4.0,0.7809,2026-06-25T09:00:00,S0166002,Home
I0000730,U0017,T0066,skip,-1.0,0.1518,2026-06-25T09:00:00,S0016012,Home
I0033843,U0739,T0024,skip,-1.0,0.0933,2026-06-25T10:00:00,S0738012,Home
I0019589,U0423,T0020,like,4.0,0.8366,2026-06-25T10:00:00,S0422010,Home
I0020446,U0443,T0198,play,1.0,0.3634,2026-06-25T10:00:00,S0442006,Top 10
I0023401,U0509,T0179,complete,3.0,0.8704,2026-06-25T10:00:00,S0508003,Top 10
I0000706,U0017,T0149,play,1.0,0.6932,2026-06-25T10:00:00,S0016006,Home
I0020333,U0440,T0123,like,4.0,0.9906,2026-06-25T10:00:00,S0439003,Home
I0011091,U0240,T0125,complete,3.0,0.9523,2026-06-25T10:00:00,S0239003,Home
I0010670,U0231,T0237,play,1.0,0.3361,2026-06-25T10:00:00,S0230002,Home
I0001088,U0026,T0198,complete,3.0,0.9337,2026-06-25T10:00:00,S0025002,Home
I0012580,U0272,T0197,complete,3.0,0.9962,2026-06-25T11:00:00,S0271003,Busca
I0021484,U0466,T0084,complete,3.0,0.866,2026-06-25T11:00:00,S0465001,Home
I0024420,U0533,T0159,play,1.0,0.2802,2026-06-25T11:00:00,S0532006,Home
I0022834,U0496,T0178,like,4.0,0.9812,2026-06-25T11:00:00,S0495002,Busca
I0028187,U0616,T0129,play,1.0,0.5892,2026-06-25T11:00:00,S0615006,Home
I0010056,U0218,T0218,play,1.0,0.4239,2026-06-25T11:00:00,S0217003,Busca
I0007405,U0162,T0131,complete,3.0,0.8627,2026-06-25T11:00:00,S0161002,Home
I0012879,U0278,T0031,complete,3.0,0.999,2026-06-25T12:00:00,S0277013,Minha lista
I0019338,U0418,T0049,play,1.0,0.5893,2026-06-25T12:00:00,S0417008,Busca
I0027387,U0598,T0221,play,1.0,0.197,2026-06-25T12:00:00,S0597005,Home
I0025971,U0566,T0175,play,1.0,0.6553,2026-06-25T12:00:00,S0565011,Home
I0002930,U0066,T0154,play,1.0,0.6652,2026-06-25T12:00:00,S0065008,Minha lista
I0028015,U0613,T0067,like,4.0,0.793,2026-06-25T12:00:00,S0612008,Home
I0018072,U0391,T0147,complete,3.0,0.8602,2026-06-25T12:00:00,S0390003,Busca
I0030735,U0673,T0096,skip,-1.0,0.0209,2026-06-25T13:00:00,S0672002,Home
I0020066,U0434,T0213,like,4.0,0.9487,2026-06-25T13:00:00,S0433006,Busca
I0033070,U0723,T0024,like,4.0,0.9024,2026-06-25T13:00:00,S0722002,Busca
I0004516,U0102,T0060,complete,3.0,0.8511,2026-06-25T13:00:00,S0101005,Top 10
I0036087,U0787,T0223,play,1.0,0.3772,2026-06-25T13:00:00,S0786003,Home
I0017572,U0379,T0050,complete,3.0,0.926,2026-06-25T14:00:00,S0378000,Home
I0017960,U0389,T0021,complete,3.0,0.9957,2026-06-25T14:00:00,S0388001,Minha lista
I0011193,U0241,T0206,skip,-1.0,0.07,2026-06-25T14:00:00,S0240013,Home
I0029004,U0634,T0102,play,1.0,0.3435,2026-06-25T14:00:00,S0633009,Top 10
I0003429,U0077,T0101,play,1.0,0.5194,2026-06-25T14:00:00,S0076002,Busca
I0024821,U0540,T0039,complete,3.0,0.9915,2026-06-25T14:00:00,S0539012,Home
I0010810,U0234,T0088,complete,3.0,0.9936,2026-06-25T15:00:00,S0233006,Home
I0008740,U0192,T0011,like,4.0,0.9647,2026-06-25T15:00:00,S0191002,Busca
I0000543,U0013,T0239,complete,3.0,0.8517,2026-06-25T15:00:00,S0012002,Home
I0020939,U0454,T0055,play,1.0,0.3515,2026-06-25T15:00:00,S0453008,Minha lista
I0034632,U0757,T0232,complete,3.0,0.8496,2026-06-25T16:00:00,S0756005,Home
I0031378,U0689,T0024,play,1.0,0.2008,2026-06-25T16:00:00,S0688000,Top 10
I0010126,U0219,T0167,like,4.0,0.8465,2026-06-25T16:00:00,S0218007,Home
I0015089,U0326,T0215,complete,3.0,0.8809,2026-06-25T16:00:00,S0325012,Home
I0004709,U0106,T0102,play,1.0,0.4399,2026-06-25T17:00:00,S0105009,Home
I0034140,U0746,T0226,play,1.0,0.7092,2026-06-25T17:00:00,S0745006,Minha lista
I0005338,U0118,T0120,skip,-1.0,0.0908,2026-06-25T17:00:00,S0117003,Home
I0007602,U0166,T0156,play,1.0,0.7137,2026-06-25T17:00:00,S0165002,Busca
I0001770,U0041,T0036,play,1.0,0.3413,2026-06-25T17:00:00,S0040001,Busca
I0028369,U0621,T0111,complete,3.0,0.8294,2026-06-25T17:00:00,S0620001,Home
I0034737,U0759,T0052,skip,-1.0,0.0184,2026-06-25T17:00:00,S0758004,Minha lista
I0016266,U0351,T0065,skip,-1.0,0.1318,2026-06-25T17:00:00,S0350005,Home
I0003795,U0085,T0203,complete,3.0,0.8923,2026-06-25T17:00:00,S0084003,Home
I0016433,U0354,T0110,skip,-1.0,0.0287,2026-06-25T18:00:00,S0353011,Home
I0034004,U0743,T0026,complete,3.0,0.9501,2026-06-25T18:00:00,S0742007,Minha lista
I0024902,U0542,T0056,like,4.0,0.7563,2026-06-25T18:00:00,S0541010,Minha lista
I0017791,U0384,T0019,complete,3.0,0.9185,2026-06-25T18:00:00,S0383004,Busca
I0030324,U0664,T0034,play,1.0,0.6509,2026-06-25T18:00:00,S0663002,Minha lista
I0035463,U0774,T0056,complete,3.0,0.8939,2026-06-25T18:00:00,S0773004,Home
I0018403,U0398,T0183,like,4.0,0.8195,2026-06-25T18:00:00,S0397003,Busca
I0024120,U0526,T0001,skip,-1.0,0.027,2026-06-25T18:00:00,S0525009,Top 10
I0036189,U0788,T0003,complete,3.0,0.9608,2026-06-25T18:00:00,S0787015,Busca
I0005157,U0114,T0152,like,4.0,0.8607,2026-06-25T19:00:00,S0113011,Top 10
I0022134,U0480,T0167,like,4.0,0.7766,2026-06-25T19:00:00,S0479008,Top 10
I0021968,U0477,T0143,play,1.0,0.4021,2026-06-25T19:00:00,S0476000,Busca
I0025295,U0550,T0044,complete,3.0,0.942,2026-06-25T19:00:00,S0549004,Busca
I0017490,U0377,T0114,like,4.0,0.8022,2026-06-25T19:00:00,S0376002,Home
I0001271,U0029,T0062,complete,3.0,0.8634,2026-06-25T19:00:00,S0028010,Home
I0032763,U0717,T0217,play,1.0,0.5223,2026-06-25T19:00:00,S0716003,Minha lista
I0009115,U0200,T0106,skip,-1.0,0.1258,2026-06-25T19:00:00,S0199009,Home
I0011556,U0249,T0163,play,1.0,0.5273,2026-06-25T19:00:00,S0248012,Busca
I0002261,U0052,T0155,skip,-1.0,0.1374,2026-06-25T20:00:00,S0051002,Minha lista
I0006290,U0138,T0064,complete,3.0,0.9272,2026-06-25T20:00:00,S0137006,Top 10
I0005693,U0125,T0087,play,1.0,0.6993,2026-06-25T20:00:00,S0124005,Minha lista
I0019020,U0411,T0016,like,4.0,0.9302,2026-06-25T20:00:00,S0410007,Minha lista
I0030956,U0678,T0017,complete,3.0,0.9222,2026-06-25T20:00:00,S0677006,Minha lista
I0002309,U0053,T0190,play,1.0,0.3072,2026-06-25T20:00:00,S0052005,Home
I0010116,U0219,T0032,complete,3.0,0.8436,2026-06-25T20:00:00,S0218005,Home
I0022587,U0491,T0152,play,1.0,0.318,2026-06-25T20:00:00,S0490009,Home
I0013955,U0304,T0228,complete,3.0,0.9895,2026-06-25T21:00:00,S0303001,Home
I0007002,U0153,T0214,complete,3.0,0.8871,2026-06-25T21:00:00,S0152006,Home
I0001846,U0042,T0090,play,1.0,0.1926,2026-06-25T21:00:00,S0041008,Home
I0018242,U0394,T0017,complete,3.0,0.884,2026-06-25T21:00:00,S0393007,Busca
I0031251,U0686,T0089,complete,3.0,0.8772,2026-06-25T21:00:00,S0685000,Home
I0017659,U0381,T0051,skip,-1.0,0.0112,2026-06-25T21:00:00,S0380003,Home
I0031138,U0683,T0014,complete,3.0,0.8932,2026-06-25T21:00:00,S0682001,Home
I0034483,U0754,T0158,like,4.0,0.7573,2026-06-25T22:00:00,S0753001,Home
I0026671,U0582,T0089,skip,-1.0,0.1382,2026-06-25T22:00:00,S0581002,Home
I0023821,U0519,T0119,skip,-1.0,0.014,2026-06-25T22:00:00,S0518001,Top 10
I0008111,U0178,T0142,play,1.0,0.5614,2026-06-25T22:00:00,S0177005,Busca
I0034556,U0755,T0073,like,4.0,0.8686,2026-06-25T22:00:00,S0754011,Top 10
I0020039,U0433,T0032,skip,-1.0,0.0793,2026-06-25T22:00:00,S0432011,Busca
I0028549,U0625,T0150,complete,3.0,0.8416,2026-06-25T22:00:00,S0624005,Top 10
I0034880,U0762,T0149,like,4.0,0.9996,2026-06-25T22:00:00,S0761011,Home
I0035684,U0778,T0224,skip,-1.0,0.032,2026-06-25T22:00:00,S0777006,Busca
I0016141,U0348,T0132,skip,-1.0,0.091,2026-06-25T22:00:00,S0347009,Busca
I0027626,U0603,T0225,complete,3.0,0.8498,2026-06-25T22:00:00,S0602012,Home
I0022473,U0489,T0198,like,4.0,0.9888,2026-06-25T22:00:00,S0488002,Busca
I0030901,U0676,T0161,complete,3.0,0.9426,2026-06-25T23:00:00,S0675010,Home
I0030571,U0669,T0170,complete,3.0,0.9095,2026-06-25T23:00:00,S0668013,Home
I0012971,U0280,T0237,skip,-1.0,0.1453,2026-06-25T23:00:00,S0279006,Busca
I0017745,U0383,T0122,complete,3.0,0.8686,2026-06-25T23:00:00,S0382001,Home
I0021687,U0470,T0116,like,4.0,0.7703,2026-06-25T23:00:00,S0469008,Minha lista
I0007771,U0170,T0219,complete,3.0,0.9723,2026-06-25T23:00:00,S0169003,Home
I0022717,U0494,T0240,skip,-1.0,0.1477,2026-06-25T23:00:00,S0493002,Busca
I0002953,U0066,T0237,play,1.0,0.2173,2026-06-25T23:00:00,S0065014,Top 10
I0022897,U0498,T0080,like,4.0,0.8054,2026-06-25T23:00:00,S0497001,Busca
I0020577,U0446,T0140,play,1.0,0.5564,2026-06-25T23:00:00,S0445006,Minha lista
I0007394,U0162,T0047,play,1.0,0.7086,2026-06-25T23:00:00,S0161000,Home
I0002687,U0061,T0117,complete,3.0,0.8554,2026-06-26T00:00:00,S0060007,Busca
I0010196,U0221,T0180,complete,3.0,0.8577,2026-06-26T00:00:00,S0220000,Home
I0001382,U0032,T0234,skip,-1.0,0.0745,2026-06-26T00:00:00,S0031000,Home
I0003966,U0089,T0069,skip,-1.0,0.0793,2026-06-26T00:00:00,S0088003,Home
I0016399,U0354,T0109,complete,3.0,0.9053,2026-06-26T01:00:00,S0353003,Busca
I0023321,U0507,T0087,complete,3.0,0.8591,2026-06-26T01:00:00,S0506009,Home
I0004061,U0091,T0146,complete,3.0,0.894,2026-06-26T01:00:00,S0090004,Home
I0029212,U0640,T0108,like,4.0,0.8601,2026-06-26T02:00:00,S0639000,Home
I0025592,U0558,T0110,play,1.0,0.4161,2026-06-26T02:00:00,S0557000,Top 10
I0006523,U0144,T0056,play,1.0,0.3716,2026-06-26T02:00:00,S0143002,Top 10
I0029319,U0642,T0207,play,1.0,0.6691,2026-06-26T03:00:00,S0641004,Home
I0018780,U0406,T0008,like,4.0,0.9933,2026-06-26T03:00:00,S0405005,Top 10
I0004971,U0111,T0221,play,1.0,0.4337,2026-06-26T03:00:00,S0110011,Busca
I0004130,U0093,T0108,complete,3.0,0.8614,2026-06-26T03:00:00,S0092002,Home
I0028336,U0620,T0124,complete,3.0,0.9318,2026-06-26T03:00:00,S0619000,Busca
I0014041,U0305,T0103,complete,3.0,0.9192,2026-06-26T03:00:00,S0304008,Busca
I0025819,U0563,T0068,complete,3.0,0.9621,2026-06-26T03:00:00,S0562005,Home
I0021205,U0459,T0209,play,1.0,0.1844,2026-06-26T03:00:00,S0458007,Home
I0031253,U0686,T0067,like,4.0,0.8406,2026-06-26T04:00:00,S0685000,Minha lista
I0012922,U0279,T0144,play,1.0,0.663,2026-06-26T04:00:00,S0278008,Home
I0004342,U0098,T0101,like,4.0,0.8432,2026-06-26T04:00:00,S0097007,Home
I0016423,U0354,T0058,complete,3.0,0.8554,2026-06-26T04:00:00,S0353009,Busca
I0030185,U0661,T0151,complete,3.0,0.9585,2026-06-26T04:00:00,S0660006,Top 10
I0007912,U0173,T0101,like,4.0,0.9427,2026-06-26T04:00:00,S0172002,Busca
I0002392,U0055,T0109,play,1.0,0.7156,2026-06-26T05:00:00,S0054006,Home
I0014879,U0323,T0011,like,4.0,0.8011,2026-06-26T05:00:00,S0322000,Home
I0002049,U0047,T0189,complete,3.0,0.9035,2026-06-26T05:00:00,S0046009,Home
I0005035,U0112,T0046,skip,-1.0,0.1076,2026-06-26T06:00:00,S0111012,Home
I0036520,U0795,T0234,complete,3.0,0.9449,2026-06-26T06:00:00,S0794008,Busca
I0009077,U0199,T0168,complete,3.0,0.8485,2026-06-26T07:00:00,S0198009,Home
I0009562,U0209,T0182,complete,3.0,0.855,2026-06-26T07:00:00,S0208000,Home
I0024188,U0528,T0220,complete,3.0,0.879,2026-06-26T07:00:00,S0527009,Minha lista
I0017244,U0372,T0145,like,4.0,0.7757,2026-06-26T07:00:00,S0371002,Busca
I0005599,U0123,T0052,complete,3.0,0.8667,2026-06-26T07:00:00,S0122009,Busca
I0011157,U0241,T0205,skip,-1.0,0.0119,2026-06-26T07:00:00,S0240004,Busca
I0002995,U0067,T0163,complete,3.0,0.9603,2026-06-26T07:00:00,S0066008,Home
I0024078,U0525,T0144,complete,3.0,0.9803,2026-06-26T07:00:00,S0524006,Home
I0004546,U0103,T0012,complete,3.0,0.8585,2026-06-26T08:00:00,S0102000,Minha lista
I0020002,U0433,T0063,complete,3.0,0.9999,2026-06-26T08:00:00,S0432002,Top 10
I0026464,U0577,T0206,play,1.0,0.4863,2026-06-26T08:00:00,S0576012,Busca
I0012646,U0273,T0139,complete,3.0,0.9538,2026-06-26T08:00:00,S0272010,Home
I0006458,U0142,T0162,complete,3.0,0.9303,2026-06-26T08:00:00,S0141005,Home
I0024657,U0538,T0239,play,1.0,0.4636,2026-06-26T08:00:00,S0537003,Home
I0028953,U0633,T0059,skip,-1.0,0.1596,2026-06-26T09:00:00,S0632006,Home
I0001944,U0045,T0063,complete,3.0,0.9871,2026-06-26T09:00:00,S0044001,Home
I0011499,U0248,T0110,like,4.0,0.8999,2026-06-26T09:00:00,S0247014,Home
I0014624,U0317,T0223,play,1.0,0.2093,2026-06-26T09:00:00,S0316002,Busca
I0014943,U0324,T0042,complete,3.0,0.9268,2026-06-26T09:00:00,S0323006,Busca
I0031867,U0698,T0029,complete,3.0,0.9877,2026-06-26T09:00:00,S0697014,Busca
I0027467,U0600,T0090,complete,3.0,0.8363,2026-06-26T10:00:00,S0599003,Top 10
I0013798,U0300,T0183,play,1.0,0.6847,2026-06-26T10:00:00,S0299001,Home
I0006943,U0152,T0187,complete,3.0,0.8857,2026-06-26T10:00:00,S0151006,Minha lista
I0034489,U0754,T0135,complete,3.0,0.9531,2026-06-26T10:00:00,S0753002,Home
I0028073,U0614,T0075,play,1.0,0.688,2026-06-26T10:00:00,S0613006,Home
I0022258,U0483,T0131,play,1.0,0.7116,2026-06-26T10:00:00,S0482005,Busca
I0018673,U0404,T0067,complete,3.0,0.9374,2026-06-26T10:00:00,S0403005,Minha lista
I0015104,U0327,T0205,play,1.0,0.3691,2026-06-26T10:00:00,S0326001,Home
I0033977,U0743,T0168,complete,3.0,0.8761,2026-06-26T10:00:00,S0742000,Home
I0031639,U0694,T0022,play,1.0,0.4826,2026-06-26T10:00:00,S0693004,Busca
I0031215,U0685,T0126,like,4.0,0.8203,2026-06-26T10:00:00,S0684001,Home
I0018494,U0400,T0159,like,4.0,0.8877,2026-06-26T11:00:00,S0399005,Home
I0036596,U0797,T0018,like,4.0,0.757,2026-06-26T11:00:00,S0796003,Home
I0033603,U0734,T0136,complete,3.0,0.8844,2026-06-26T11:00:00,S0733011,Busca
I0009051,U0199,T0190,skip,-1.0,0.0547,2026-06-26T11:00:00,S0198003,Home
I0029775,U0652,T0043,like,4.0,0.7624,2026-06-26T11:00:00,S0651005,Top 10
I0009812,U0213,T0025,complete,3.0,0.8831,2026-06-26T11:00:00,S0212002,Top 10
I0003828,U0085,T0006,complete,3.0,0.9418,2026-06-26T12:00:00,S0084012,Home
I0030150,U0660,T0200,like,4.0,0.7722,2026-06-26T12:00:00,S0659011,Home
I0032086,U0703,T0097,complete,3.0,0.9533,2026-06-26T12:00:00,S0702000,Home
I0025598,U0558,T0074,skip,-1.0,0.0706,2026-06-26T13:00:00,S0557002,Top 10
I0031280,U0686,T0086,complete,3.0,0.9564,2026-06-26T13:00:00,S0685007,Top 10
I0000221,U0005,T0082,complete,3.0,0.886,2026-06-26T13:00:00,S0004013,Home
I0003965,U0089,T0087,play,1.0,0.683,2026-06-26T13:00:00,S0088003,Home
I0019165,U0414,T0106,play,1.0,0.6398,2026-06-26T13:00:00,S0413004,Home
I0021256,U0460,T0079,complete,3.0,0.955,2026-06-26T13:00:00,S0459010,Busca
I0015912,U0343,T0158,complete,3.0,0.875,2026-06-26T13:00:00,S0342006,Top 10
I0002981,U0067,T0203,play,1.0,0.361,2026-06-26T13:00:00,S0066004,Top 10
I0014109,U0306,T0012,complete,3.0,0.9815,2026-06-26T14:00:00,S0305011,Home
I0033563,U0734,T0127,like,4.0,0.7436,2026-06-26T14:00:00,S0733001,Home
I0020059,U0434,T0094,skip,-1.0,0.026,2026-06-26T14:00:00,S0433004,Home
I0017073,U0368,T0066,complete,3.0,0.8942,2026-06-26T14:00:00,S0367001,Minha lista
I0036207,U0789,T0131,complete,3.0,0.9798,2026-06-26T14:00:00,S0788004,Home
I0008044,U0176,T0172,play,1.0,0.5967,2026-06-26T14:00:00,S0175007,Top 10
I0021693,U0470,T0124,play,1.0,0.531,2026-06-26T14:00:00,S0469010,Home
I0017188,U0371,T0048,play,1.0,0.2463,2026-06-26T14:00:00,S0370001,Busca
I0019944,U0431,T0020,complete,3.0,0.8349,2026-06-26T14:00:00,S0430012,Busca
I0008568,U0188,T0231,complete,3.0,0.9696,2026-06-26T15:00:00,S0187009,Home
I0021892,U0475,T0179,complete,3.0,0.8624,2026-06-26T15:00:00,S0474003,Home
I0025266,U0549,T0185,complete,3.0,0.8593,2026-06-26T15:00:00,S0548009,Home
I0007847,U0171,T0173,like,4.0,0.7963,2026-06-26T15:00:00,S0170007,Home
I0022129,U0480,T0157,play,1.0,0.5715,2026-06-26T15:00:00,S0479007,Top 10
I0029763,U0652,T0040,complete,3.0,0.8834,2026-06-26T15:00:00,S0651002,Busca
I0022062,U0479,T0045,complete,3.0,0.832,2026-06-26T15:00:00,S0478000,Minha lista
I0013271,U0289,T0186,play,1.0,0.4491,2026-06-26T16:00:00,S0288002,Home
I0012429,U0269,T0051,play,1.0,0.6693,2026-06-26T16:00:00,S0268001,Home
I0013187,U0286,T0123,skip,-1.0,0.1406,2026-06-26T16:00:00,S0285009,Home
I0031033,U0680,T0122,play,1.0,0.2444,2026-06-26T16:00:00,S0679005,Home
I0016164,U0349,T0101,skip,-1.0,0.0273,2026-06-26T16:00:00,S0348005,Home
I0035130,U0767,T0079,skip,-1.0,0.0519,2026-06-26T17:00:00,S0766000,Home
I0011772,U0255,T0066,complete,3.0,0.8758,2026-06-26T17:00:00,S0254000,Home
I0032164,U0705,T0088,complete,3.0,0.8785,2026-06-26T17:00:00,S0704001,Home
I0005582,U0123,T0137,play,1.0,0.2182,2026-06-26T17:00:00,S0122005,Home
I0027971,U0612,T0008,play,1.0,0.2478,2026-06-26T17:00:00,S0611008,Home
I0025646,U0559,T0128,skip,-1.0,0.1199,2026-06-26T17:00:00,S0558006,Home
I0024138,U0527,T0008,complete,3.0,0.8586,2026-06-26T17:00:00,S0526003,Home
I0027648,U0604,T0190,complete,3.0,0.9158,2026-06-26T17:00:00,S0603002,Home
I0014454,U0313,T0200,play,1.0,0.2867,2026-06-26T17:00:00,S0312007,Home
I0013264,U0289,T0091,play,1.0,0.5905,2026-06-26T18:00:00,S0288000,Busca
I0008264,U0181,T0208,skip,-1.0,0.0997,2026-06-26T18:00:00,S0180007,Busca
I0020163,U0436,T0229,complete,3.0,0.8623,2026-06-26T18:00:00,S0435005,Home
I0007112,U0155,T0160,like,4.0,0.9143,2026-06-26T18:00:00,S0154009,Home
I0027791,U0608,T0086,like,4.0,0.8799,2026-06-26T18:00:00,S0607004,Busca
I0026194,U0572,T0155,complete,3.0,0.9862,2026-06-26T18:00:00,S0571003,Home
I0007134,U0156,T0089,skip,-1.0,0.1552,2026-06-26T19:00:00,S0155004,Home
I0006174,U0136,T0084,play,1.0,0.5632,2026-06-26T19:00:00,S0135000,Home
I0013519,U0294,T0024,skip,-1.0,0.0873,2026-06-26T19:00:00,S0293009,Home
I0018485,U0400,T0004,complete,3.0,0.84,2026-06-26T19:00:00,S0399003,Home
I0035992,U0785,T0096,complete,3.0,0.8724,2026-06-26T19:00:00,S0784000,Home
I0013919,U0303,T0006,complete,3.0,0.8701,2026-06-26T20:00:00,S0302007,Home
I0014215,U0309,T0124,like,4.0,0.7457,2026-06-26T20:00:00,S0308006,Home
I0006741,U0148,T0158,play,1.0,0.1965,2026-06-26T20:00:00,S0147000,Home
I0027665,U0604,T0043,play,1.0,0.553,2026-06-26T21:00:00,S0603007,Minha lista
I0024866,U0542,T0029,skip,-1.0,0.1476,2026-06-26T21:00:00,S0541001,Home
I0030578,U0670,T0194,play,1.0,0.7167,2026-06-26T21:00:00,S0669001,Home
I0007192,U0157,T0093,complete,3.0,0.9335,2026-06-26T21:00:00,S0156002,Busca
I0029034,U0635,T0046,like,4.0,0.9396,2026-06-26T21:00:00,S0634001,Home
I0035055,U0765,T0033,play,1.0,0.2687,2026-06-26T21:00:00,S0764012,Home
I0027701,U0605,T0056,complete,3.0,0.855,2026-06-26T22:00:00,S0604007,Home
I0018539,U0401,T0197,skip,-1.0,0.1313,2026-06-26T22:00:00,S0400005,Home
I0013822,U0301,T0212,skip,-1.0,0.0206,2026-06-26T22:00:00,S0300000,Busca
I0006397,U0141,T0238,skip,-1.0,0.0735,2026-06-26T22:00:00,S0140000,Minha lista
I0006628,U0145,T0113,like,4.0,0.8804,2026-06-26T22:00:00,S0144014,Home
I0026848,U0586,T0091,complete,3.0,0.9474,2026-06-26T22:00:00,S0585006,Top 10
I0013656,U0297,T0229,complete,3.0,0.8483,2026-06-26T22:00:00,S0296000,Home
I0035860,U0782,T0070,complete,3.0,0.8907,2026-06-26T22:00:00,S0781005,Top 10
I0025755,U0561,T0126,skip,-1.0,0.06,2026-06-26T22:00:00,S0560009,Minha lista
I0005046,U0112,T0023,play,1.0,0.4303,2026-06-26T22:00:00,S0111015,Home
I0032446,U0710,T0116,complete,3.0,0.8346,2026-06-26T22:00:00,S0709007,Home
I0003507,U0079,T0059,complete,3.0,0.926,2026-06-26T22:00:00,S0078000,Home
I0019492,U0421,T0035,like,4.0,0.7543,2026-06-26T22:00:00,S0420009,Minha lista
I0031237,U0685,T0042,complete,3.0,0.8562,2026-06-26T22:00:00,S0684007,Home
I0017004,U0366,T0056,play,1.0,0.4237,2026-06-26T22:00:00,S0365010,Home
I0014646,U0318,T0107,play,1.0,0.3056,2026-06-26T23:00:00,S0317000,Home
I0015340,U0332,T0076,like,4.0,0.9607,2026-06-26T23:00:00,S0331002,Home
I0029474,U0646,T0142,complete,3.0,0.9937,2026-06-26T23:00:00,S0645002,Home
I0005455,U0121,T0072,play,1.0,0.282,2026-06-26T23:00:00,S0120000,Home
I0030904,U0677,T0153,skip,-1.0,0.0784,2026-06-26T23:00:00,S0676000,Home
I0026459,U0577,T0211,play,1.0,0.5138,2026-06-26T23:00:00,S0576011,Home
I0005094,U0113,T0016,complete,3.0,0.9781,2026-06-26T23:00:00,S0112011,Busca
I0001535,U0035,T0124,complete,3.0,0.9708,2026-06-26T23:00:00,S0034002,Home
I0036012,U0785,T0081,skip,-1.0,0.0718,2026-06-26T23:00:00,S0784005,Busca
I0016452,U0355,T0167,complete,3.0,0.8395,2026-06-26T23:00:00,S0354004,Top 10
I0028687,U0628,T0016,complete,3.0,0.9513,2026-06-26T23:00:00,S0627004,Home
I0032631,U0714,T0239,play,1.0,0.5839,2026-06-26T23:00:00,S0713002,Minha lista
I0008999,U0197,T0027,like,4.0,0.8047,2026-06-27T00:00:00,S0196008,Home
I0029870,U0654,T0046,like,4.0,0.9563,2026-06-27T00:00:00,S0653006,Minha lista
I0003287,U0074,T0041,play,1.0,0.6527,2026-06-27T00:00:00,S0073004,Top 10
I0026035,U0568,T0045,complete,3.0,0.9092,2026-06-27T00:00:00,S0567003,Busca
